Reference Area,Time Period,Sex,Age group,Units of measurement,Observation Value
Gambia,1997,All genders,Not applicable,Percent,53.87313
Gambia,1996,All genders,Not applicable,Percent,53.37694
Gambia,1996,Female,Not applicable,Percent,55.50118
Gambia,1996,Male,Not applicable,Percent,51.63627
Gambia,1995,Male,Not applicable,Percent,52.16373
Gambia,1995,Female,Not applicable,Percent,58.4949
Gambia,1995,All genders,Not applicable,Percent,54.97378
Gambia,1994,All genders,Not applicable,Percent,57.34734
Gambia,1994,Female,Not applicable,Percent,61.46231
Gambia,1994,Male,Not applicable,Percent,54.31244
Gambia,1993,Male,Not applicable,Percent,52.08778
Gambia,1993,Female,Not applicable,Percent,55.65924
Gambia,1993,All genders,Not applicable,Percent,53.57626
Gambia,1992,Female,Not applicable,Percent,51.76116
Gambia,1992,All genders,Not applicable,Percent,45.74792
Gambia,1992,Male,Not applicable,Percent,41.29246
Gambia,1989,Male,Not applicable,Percent,23.77845
Gambia,1989,All genders,Not applicable,Percent,29.86957
Gambia,1989,Female,Not applicable,Percent,38.78794
Gambia,1987,Female,Not applicable,Percent,44.75846
Gambia,1987,All genders,Not applicable,Percent,30.39776
Gambia,1987,Male,Not applicable,Percent,19.56643
Gambia,1986,Male,Not applicable,Percent,43.20778
Gambia,1986,All genders,Not applicable,Percent,48.76062
Gambia,1986,Female,Not applicable,Percent,56.96702
Gambia,1985,Female,Not applicable,Percent,60.52306
Gambia,1985,All genders,Not applicable,Percent,48.16983
Gambia,1985,Male,Not applicable,Percent,39.24971
Gambia,1984,Male,Not applicable,Percent,42.65732
Gambia,1984,All genders,Not applicable,Percent,52.59081
Gambia,1984,Female,Not applicable,Percent,66.19606
Gambia,1983,Female,Not applicable,Percent,70.32371
Gambia,1983,All genders,Not applicable,Percent,58.48983
Gambia,1983,Male,Not applicable,Percent,50.47894
Gambia,1982,Male,Not applicable,Percent,58.85204
Gambia,1982,All genders,Not applicable,Percent,64.17782
Gambia,1982,Female,Not applicable,Percent,72.6352
Gambia,1981,Female,Not applicable,Percent,74.65957
Gambia,1981,All genders,Not applicable,Percent,68.3999
Gambia,1981,Male,Not applicable,Percent,64.47351
Gambia,1980,Male,Not applicable,Percent,48.82711
Gambia,1980,All genders,Not applicable,Percent,54.58418
Gambia,1980,Female,Not applicable,Percent,63.98667
Gambia,1979,All genders,Not applicable,Percent,53.94527
Gambia,1978,All genders,Not applicable,Percent,40.6076
Gambia,1976,Female,Not applicable,Percent,49.9159
Gambia,1976,Male,Not applicable,Percent,37.24625
Gambia,1976,All genders,Not applicable,Percent,41.62503
Gambia,1975,All genders,Not applicable,Percent,35.95921
Gambia,1975,Male,Not applicable,Percent,32.15131
Gambia,1975,Female,Not applicable,Percent,42.86532
Georgia,2013,Female,Not applicable,Percent,1.28677
Georgia,2013,Male,Not applicable,Percent,1.35572
Georgia,2013,All genders,Not applicable,Percent,1.32313
Georgia,2012,All genders,Not applicable,Percent,0.17955
Georgia,2012,Male,Not applicable,Percent,0.1885
Georgia,2012,Female,Not applicable,Percent,0.16853
Georgia,2011,Female,Not applicable,Percent,10.95021
Georgia,2011,Male,Not applicable,Percent,3.14375
Georgia,2011,All genders,Not applicable,Percent,6.88198
Georgia,2009,All genders,Not applicable,Percent,3.81333
Georgia,2009,Male,Not applicable,Percent,5.92299
Georgia,2009,Female,Not applicable,Percent,1.40271
Georgia,2008,Female,Not applicable,Percent,5.61568
Georgia,2008,Male,Not applicable,Percent,5.12961
Georgia,2008,All genders,Not applicable,Percent,5.35855
Georgia,2007,All genders,Not applicable,Percent,5.37825
Georgia,2007,Male,Not applicable,Percent,6.60111
Georgia,2007,Female,Not applicable,Percent,3.89607
Georgia,2006,All genders,Not applicable,Percent,0.26718
Georgia,2005,All genders,Not applicable,Percent,1.15636
Georgia,2004,All genders,Not applicable,Percent,14.30971
Georgia,2004,Male,Not applicable,Percent,17.02021
Georgia,2004,Female,Not applicable,Percent,11.29363
Georgia,2003,Female,Not applicable,Percent,10.26802
Georgia,2003,Male,Not applicable,Percent,0.74567
Georgia,2003,All genders,Not applicable,Percent,5.51742
Georgia,2002,All genders,Not applicable,Percent,4.98756
Georgia,2002,Male,Not applicable,Percent,0
Georgia,2002,Female,Not applicable,Percent,9.90405
Georgia,2001,Female,Not applicable,Percent,5.87308
Georgia,2001,Male,Not applicable,Percent,5.9233
Georgia,2001,All genders,Not applicable,Percent,5.89655
Georgia,2000,All genders,Not applicable,Percent,5.1658
Georgia,2000,Male,Not applicable,Percent,9.88902
Georgia,2000,Female,Not applicable,Percent,0
Georgia,1999,Female,Not applicable,Percent,0.24596
Georgia,1999,Male,Not applicable,Percent,1.48355
Georgia,1999,All genders,Not applicable,Percent,0.88129
Germany,2012,All genders,Not applicable,Percent,3.51825
Germany,2012,Male,Not applicable,Percent,3.31214
Germany,2012,Female,Not applicable,Percent,3.73548
Germany,2011,All genders,Not applicable,Percent,3.75764
Germany,2010,All genders,Not applicable,Percent,3.38377
Germany,2010,Male,Not applicable,Percent,3.70433
Germany,2010,Female,Not applicable,Percent,3.04437
Germany,2009,All genders,Not applicable,Percent,3.75209
Germany,2009,Male,Not applicable,Percent,4.25751
Germany,2009,Female,Not applicable,Percent,3.21517
Germany,2007,Female,Not applicable,Percent,3.91154
Germany,2007,Male,Not applicable,Percent,4.8066
Germany,2007,All genders,Not applicable,Percent,4.37294
Germany,2006,All genders,Not applicable,Percent,2.62806
Germany,2006,Male,Not applicable,Percent,3.20647
Germany,2006,Female,Not applicable,Percent,2.01349
Germany,2005,Female,Not applicable,Percent,1.58294
Germany,2005,Male,Not applicable,Percent,2.45271
Germany,2005,All genders,Not applicable,Percent,2.03025
Germany,2004,All genders,Not applicable,Percent,1.16998
Germany,2004,Male,Not applicable,Percent,1.65916
Germany,2004,Female,Not applicable,Percent,0.65336
Germany,2003,Female,Not applicable,Percent,0.64878
Germany,2003,Male,Not applicable,Percent,1.34141
Germany,2003,All genders,Not applicable,Percent,1.00456
Germany,2002,All genders,Not applicable,Percent,1.56589
Germany,2002,Male,Not applicable,Percent,2.14978
Germany,2002,Female,Not applicable,Percent,0.94504
Germany,2001,Female,Not applicable,Percent,0.80069
Germany,2001,Male,Not applicable,Percent,1.51465
Germany,2001,All genders,Not applicable,Percent,1.16917
Germany,2000,All genders,Not applicable,Percent,0.99859
Germany,2000,Male,Not applicable,Percent,1.63575
Germany,2000,Female,Not applicable,Percent,0.32196
Germany,1999,Female,Not applicable,Percent,0.57582
Germany,1999,Male,Not applicable,Percent,1.21956
Germany,1999,All genders,Not applicable,Percent,0.90703
Germany,1997,All genders,Not applicable,Percent,3.69539
Germany,1997,Male,Not applicable,Percent,4.20939
Germany,1997,Female,Not applicable,Percent,3.14907
Germany,1996,Female,Not applicable,Percent,5.78164
Germany,1996,Male,Not applicable,Percent,7.4807
Germany,1996,All genders,Not applicable,Percent,6.65833
Germany,1995,All genders,Not applicable,Percent,8.06003
Germany,1995,Female,Not applicable,Percent,7.45562
Germany,1995,Male,Not applicable,Percent,8.62924
Germany,1994,Male,Not applicable,Percent,6.71761
Germany,1994,Female,Not applicable,Percent,6.28416
Germany,1994,All genders,Not applicable,Percent,6.50699
Germany,1993,All genders,Not applicable,Percent,3.35176
Germany,1993,Female,Not applicable,Percent,2.968
Germany,1993,Male,Not applicable,Percent,3.71498
Ghana,2013,Male,Not applicable,Percent,14.90186
Ghana,2013,Female,Not applicable,Percent,17.71061
Ghana,2013,All genders,Not applicable,Percent,16.28634
Ghana,2008,All genders,Not applicable,Percent,27.76977
Ghana,2008,Female,Not applicable,Percent,31.30494
Ghana,2008,Male,Not applicable,Percent,24.34166
Ghana,2002,Male,Not applicable,Percent,45.14833
Ghana,2002,Female,Not applicable,Percent,35.25687
Ghana,2002,All genders,Not applicable,Percent,40.53699
Ghana,2001,All genders,Not applicable,Percent,11.00757
Ghana,2001,Female,Not applicable,Percent,15.42731
Ghana,2001,Male,Not applicable,Percent,6.79575
Ghana,2000,Male,Not applicable,Percent,39.25234
Ghana,2000,Female,Not applicable,Percent,42.02826
Ghana,2000,All genders,Not applicable,Percent,40.57596
Ghana,1992,All genders,Not applicable,Percent,33.73787
Ghana,1992,Female,Not applicable,Percent,39.43051
Ghana,1992,Male,Not applicable,Percent,28.62738
Ghana,1991,Male,Not applicable,Percent,33.14927
Ghana,1991,Female,Not applicable,Percent,42.28464
Ghana,1991,All genders,Not applicable,Percent,37.41357
Ghana,1981,All genders,Not applicable,Percent,36.06292
Ghana,1981,Female,Not applicable,Percent,41.85724
Ghana,1981,Male,Not applicable,Percent,31.09647
Ghana,1980,Male,Not applicable,Percent,35.72116
Ghana,1980,Female,Not applicable,Percent,46.40995
Ghana,1980,All genders,Not applicable,Percent,40.74803
Ghana,1979,All genders,Not applicable,Percent,39.48761
Ghana,1979,Female,Not applicable,Percent,44.04654
Ghana,1979,Male,Not applicable,Percent,35.7199
Ghana,1978,Male,Not applicable,Percent,33.67386
Ghana,1978,Female,Not applicable,Percent,42.51989
Ghana,1978,All genders,Not applicable,Percent,37.65949
Ghana,1977,All genders,Not applicable,Percent,39.83455
Ghana,1977,Female,Not applicable,Percent,44.44658
Ghana,1977,Male,Not applicable,Percent,35.99738
Ghana,1976,Female,Not applicable,Percent,45.5435
Ghana,1976,All genders,Not applicable,Percent,41.89101
Ghana,1976,Male,Not applicable,Percent,38.94404
Ghana,1975,Male,Not applicable,Percent,31.53869
Ghana,1975,All genders,Not applicable,Percent,35.16528
Ghana,1975,Female,Not applicable,Percent,39.53359
Greece,2012,Female,Not applicable,Percent,8.79967
Greece,2012,Male,Not applicable,Percent,9.7978
Greece,2012,All genders,Not applicable,Percent,9.31531
Greece,2011,All genders,Not applicable,Percent,5.58273
Greece,2011,Male,Not applicable,Percent,5.41971
Greece,2011,Female,Not applicable,Percent,5.75127
Greece,2010,Female,Not applicable,Percent,6.80599
Greece,2010,All genders,Not applicable,Percent,7.10884
Greece,2010,Male,Not applicable,Percent,7.39628
Greece,2006,Male,Not applicable,Percent,2.42876
Greece,2006,All genders,Not applicable,Percent,2.63556
Greece,2006,Female,Not applicable,Percent,2.8492
Greece,2005,Female,Not applicable,Percent,0.89669
Greece,2005,All genders,Not applicable,Percent,2.454
Greece,2005,Male,Not applicable,Percent,3.90264
Greece,2004,All genders,Not applicable,Percent,2.14804
Greece,2004,Female,Not applicable,Percent,1.01411
Greece,2004,Male,Not applicable,Percent,3.19818
Greece,1987,Male,Not applicable,Percent,3.82053
Greece,1987,Female,Not applicable,Percent,3.05776
Greece,1987,All genders,Not applicable,Percent,3.45201
Greece,1975,All genders,Not applicable,Percent,11.42878
Greece,1975,Female,Not applicable,Percent,11.96448
Greece,1975,Male,Not applicable,Percent,10.92934
Guatemala,2013,Female,Not applicable,Percent,28.52428
Guatemala,2013,All genders,Not applicable,Percent,28.23722
Guatemala,2013,Male,Not applicable,Percent,27.95636
Guatemala,2012,Male,Not applicable,Percent,31.38326
Guatemala,2012,All genders,Not applicable,Percent,32.25763
Guatemala,2012,Female,Not applicable,Percent,33.15224
Guatemala,2011,Female,Not applicable,Percent,34.64575
Guatemala,2011,All genders,Not applicable,Percent,33.27227
Guatemala,2011,Male,Not applicable,Percent,31.91707
Guatemala,2010,Male,Not applicable,Percent,28.84391
Guatemala,2010,All genders,Not applicable,Percent,29.07333
Guatemala,2010,Female,Not applicable,Percent,29.31509
Guatemala,2009,Female,Not applicable,Percent,32.10121
Guatemala,2009,All genders,Not applicable,Percent,32.01555
Guatemala,2009,Male,Not applicable,Percent,31.94565
Guatemala,2008,Male,Not applicable,Percent,21.20577
Guatemala,2008,All genders,Not applicable,Percent,21.18751
Guatemala,2008,Female,Not applicable,Percent,21.17387
Guatemala,2007,Female,Not applicable,Percent,35.95279
Guatemala,2007,All genders,Not applicable,Percent,35.20955
Guatemala,2007,Male,Not applicable,Percent,34.50812
Guatemala,2006,Male,Not applicable,Percent,36.80583
Guatemala,2006,All genders,Not applicable,Percent,37.50607
Guatemala,2006,Female,Not applicable,Percent,38.25512
Guatemala,2005,Female,Not applicable,Percent,38.03711
Guatemala,2005,All genders,Not applicable,Percent,36.65788
Guatemala,2005,Male,Not applicable,Percent,35.35489
Guatemala,2004,Male,Not applicable,Percent,35.56257
Guatemala,2004,All genders,Not applicable,Percent,37.3521
Guatemala,2004,Female,Not applicable,Percent,39.24861
Guatemala,2001,Female,Not applicable,Percent,41.19857
Guatemala,2001,All genders,Not applicable,Percent,39.51027
Guatemala,2001,Male,Not applicable,Percent,37.95484
Guatemala,2000,Male,Not applicable,Percent,48.01134
Guatemala,2000,All genders,Not applicable,Percent,49.60728
Guatemala,2000,Female,Not applicable,Percent,51.34824
Guatemala,1999,Female,Not applicable,Percent,45.99163
Guatemala,1999,All genders,Not applicable,Percent,48.21158
Guatemala,1999,Male,Not applicable,Percent,50.03231
Guatemala,1996,Male,Not applicable,Percent,60.63897
Guatemala,1996,All genders,Not applicable,Percent,62.40617
Guatemala,1996,Female,Not applicable,Percent,64.38311
Guatemala,1986,All genders,Not applicable,Percent,70.41663
Guatemala,1985,All genders,Not applicable,Percent,69.0403
Guatemala,1984,All genders,Not applicable,Percent,71.07847
Guatemala,1983,All genders,Not applicable,Percent,72.2518
Guatemala,1982,All genders,Not applicable,Percent,71.54986
Guatemala,1981,All genders,Not applicable,Percent,74.27255
Guatemala,1980,All genders,Not applicable,Percent,72.37768
Guatemala,1979,All genders,Not applicable,Percent,73.72282
Guatemala,1978,All genders,Not applicable,Percent,73.28586
Guatemala,1978,Female,Not applicable,Percent,73.30113
Guatemala,1978,Male,Not applicable,Percent,73.27294
Guatemala,1977,Male,Not applicable,Percent,73.91805
Guatemala,1977,All genders,Not applicable,Percent,73.6771
Guatemala,1977,Female,Not applicable,Percent,73.38877
Guatemala,1976,Female,Not applicable,Percent,71.76081
Guatemala,1976,All genders,Not applicable,Percent,71.90374
Guatemala,1976,Male,Not applicable,Percent,72.02282
Guatemala,1975,All genders,Not applicable,Percent,73.66483
Guinea,2013,Female,Not applicable,Percent,35.00492
Guinea,2013,All genders,Not applicable,Percent,34.1064
Guinea,2013,Male,Not applicable,Percent,33.31534
Guinea,2011,Male,Not applicable,Percent,37.42128
Guinea,2011,All genders,Not applicable,Percent,41.41929
Guinea,2011,Female,Not applicable,Percent,45.9133
Guinea,2009,Female,Not applicable,Percent,43.83925
Guinea,2009,All genders,Not applicable,Percent,34.30549
Guinea,2009,Male,Not applicable,Percent,25.74703
Guinea,2008,Male,Not applicable,Percent,32.14838
Guinea,2008,All genders,Not applicable,Percent,37.39196
Guinea,2008,Female,Not applicable,Percent,43.45918
Guinea,2007,Female,Not applicable,Percent,50.50036
Guinea,2007,All genders,Not applicable,Percent,45.07489
Guinea,2007,Male,Not applicable,Percent,40.27515
Guinea,2006,Male,Not applicable,Percent,19.37209
Guinea,2006,All genders,Not applicable,Percent,23.68495
Guinea,2006,Female,Not applicable,Percent,28.65762
Guinea,2005,Female,Not applicable,Percent,29.57768
Guinea,2005,All genders,Not applicable,Percent,26.01073
Guinea,2005,Male,Not applicable,Percent,23.05677
Guinea,2004,Male,Not applicable,Percent,26.86035
Guinea,2004,All genders,Not applicable,Percent,29.45796
Guinea,2004,Female,Not applicable,Percent,32.66937
Guinea,2003,Female,Not applicable,Percent,30.84191
Guinea,2003,All genders,Not applicable,Percent,24.05586
Guinea,2003,Male,Not applicable,Percent,18.57955
Guinea,1996,All genders,Not applicable,Percent,47.84501
Guinea,1994,All genders,Not applicable,Percent,64.4047
Guinea,1994,Male,Not applicable,Percent,59.38792
Guinea,1994,Female,Not applicable,Percent,73.45296
Guinea,1993,Male,Not applicable,Percent,65.2399
Guinea,1993,All genders,Not applicable,Percent,68.64946
Guinea,1993,Female,Not applicable,Percent,75.54544
Guinea,1992,Female,Not applicable,Percent,71.29064
Guinea,1992,Male,Not applicable,Percent,58.42219
Guinea,1992,All genders,Not applicable,Percent,62.82066
Guinea,1991,All genders,Not applicable,Percent,66.11364
Guinea,1991,Male,Not applicable,Percent,62.94455
Guinea,1991,Female,Not applicable,Percent,72.69623
Guinea,1990,Female,Not applicable,Percent,68.10393
Guinea,1990,Male,Not applicable,Percent,45.89302
Guinea,1990,All genders,Not applicable,Percent,53.25484
Guinea,1985,All genders,Not applicable,Percent,77.4704
Guinea,1985,Male,Not applicable,Percent,77.26251
Guinea,1985,Female,Not applicable,Percent,77.95576
Guinea,1984,Female,Not applicable,Percent,63.56626
Guinea,1984,Male,Not applicable,Percent,49.19109
Guinea,1984,All genders,Not applicable,Percent,54.16349
